level_0,Store_ID,Dept,Weekly_Sales,IsHoliday,CPI,Unemployment,Month
5314,1,40,54701.65,0,215.2771754,7.962,7.0
5316,1,93,80746.97,0,215.2771754,7.962,7.0
5317,1,12,12384.1,0,215.2771754,7.962,7.0
5321,1,10,31714.81,0,215.2771754,7.962,7.0
5323,1,14,11578.97,0,215.2771754,7.962,7.0
5324,1,38,70660.17,0,215.2771754,7.962,7.0
5328,1,98,10753.17,0,215.2771754,7.962,7.0
5330,1,13,38193.09,0,215.2771754,7.962,7.0
5336,1,11,31642.79,0,215.2771754,7.962,7.0
5339,1,8,35582.39,0,215.2771754,7.962,7.0
5341,1,4,39149.99,0,215.2771754,7.962,7.0
5342,1,80,16737.68,0,215.2771754,7.962,7.0
5343,1,91,69752.06,0,215.2771754,7.962,7.0
5345,1,16,32379.77,0,215.2771754,7.962,7.0
5347,1,87,49784.22,0,215.2771754,7.962,7.0
5350,1,94,68829.04,0,215.2771754,7.962,7.0
5351,1,23,19567.15,0,215.2771754,7.962,7.0
5354,1,95,133213.04,0,215.2771754,7.962,7.0
5356,1,81,30907.17,0,215.2771754,7.962,7.0
5362,1,34,13311.92,0,215.2771754,7.962,7.0
5363,1,5,17989.45,0,215.2771754,7.962,7.0
5365,1,25,10506.09,0,215.2771754,7.962,7.0
5367,1,7,20691.6,0,215.2771754,7.962,7.0
5368,1,79,36448.88,0,215.2771754,7.962,7.0
5370,1,9,24644.78,0,215.2771754,7.962,7.0
5371,1,97,38860.63,0,215.3611087,7.962,7.0
5372,1,72,37570.26,0,215.3611087,7.962,7.0
5373,1,38,81709.41,0,215.3611087,7.962,7.0
5375,1,55,10956.97,0,215.3611087,7.962,7.0
5377,1,96,32265.16,0,215.3611087,7.962,7.0
5379,1,12,10046.0,0,215.3611087,7.962,7.0
5382,1,46,18825.83,0,215.3611087,7.962,7.0
5384,1,13,36966.32,0,215.3611087,7.962,7.0
5386,1,23,18171.24,0,215.3611087,7.962,7.0
5388,1,1,15654.85,0,215.3611087,7.962,7.0
5389,1,16,25134.4,0,215.3611087,7.962,7.0
5390,1,82,18346.17,0,215.3611087,7.962,7.0
5393,1,40,50544.99,0,215.3611087,7.962,7.0
5395,1,4,33930.8,0,215.3611087,7.962,7.0
5396,1,9,17344.99,0,215.3611087,7.962,7.0
5397,1,92,131780.79,0,215.3611087,7.962,7.0
5401,1,8,33336.29,0,215.3611087,7.962,7.0
5403,1,14,11404.37,0,215.3611087,7.962,7.0
5404,1,94,66176.37,0,215.3611087,7.962,7.0
5406,1,93,75611.67,0,215.3611087,7.962,7.0
5408,1,95,127906.5,0,215.3611087,7.962,7.0
5409,1,2,43260.96,0,215.3611087,7.962,7.0
5411,1,91,72630.05,0,215.3611087,7.962,7.0
5412,1,49,11921.08,0,215.3611087,7.962,7.0
5418,1,11,37603.73,0,215.3611087,7.962,7.0
5420,1,81,27839.64,0,215.3611087,7.962,7.0
5425,1,34,10335.62,0,215.3611087,7.962,7.0
5426,1,5,18444.8,0,215.3611087,7.962,7.0
5427,1,90,80607.94,0,215.3611087,7.962,7.0
5429,1,10,28299.95,0,215.3611087,7.962,7.0
5432,1,79,29505.12,0,215.3611087,7.962,7.0
5435,1,87,44682.84,0,215.3611087,7.962,7.0
5438,1,7,14805.42,0,215.3611087,7.962,7.0
5439,1,3,11578.11,0,215.3611087,7.962,7.0
5441,1,97,35158.35,0,215.4222784,7.962,7.0
5443,1,92,118968.09,0,215.4222784,7.962,7.0
5446,1,12,11455.24,0,215.4222784,7.962,7.0
5450,1,72,35464.49,0,215.4222784,7.962,7.0
5452,1,13,37990.15,0,215.4222784,7.962,7.0
5453,1,46,18212.87,0,215.4222784,7.962,7.0
5454,1,90,77007.16,0,215.4222784,7.962,7.0
5457,1,82,17312.56,0,215.4222784,7.962,7.0
5458,1,2,45113.56,0,215.4222784,7.962,7.0
5459,1,38,65138.27,0,215.4222784,7.962,7.0
5461,1,93,67458.01,0,215.4222784,7.962,7.0
5462,1,96,33359.3,0,215.4222784,7.962,7.0
5467,1,16,20795.03,0,215.4222784,7.962,7.0
5469,1,49,10128.42,0,215.4222784,7.962,7.0
5470,1,95,121483.11,0,215.4222784,7.962,7.0
5473,1,91,63838.02,0,215.4222784,7.962,7.0
5474,1,11,33734.44,0,215.4222784,7.962,7.0
5477,1,40,49585.06,0,215.4222784,7.962,7.0
5480,1,1,15766.6,0,215.4222784,7.962,7.0
5484,1,94,64679.25,0,215.4222784,7.962,7.0
5487,1,7,16002.3,0,215.4222784,7.962,7.0
5495,1,79,28530.68,0,215.4222784,7.962,7.0
5497,1,10,29459.23,0,215.4222784,7.962,7.0
5499,1,23,17140.02,0,215.4222784,7.962,7.0
5500,1,3,16069.5,0,215.4222784,7.962,7.0
5501,1,4,34630.02,0,215.4222784,7.962,7.0
5502,1,81,27636.86,0,215.4222784,7.962,7.0
5504,1,8,34006.29,0,215.4222784,7.962,7.0
5505,1,14,11681.04,0,215.4222784,7.962,7.0
5506,1,87,46947.71,0,215.4222784,7.962,7.0
5507,1,5,19331.53,0,215.4222784,7.962,7.0
5509,1,9,16973.16,0,215.4222784,7.962,7.0
5510,1,38,68425.21,0,215.4834482,7.962,7.0
5511,1,92,111929.27,0,215.4834482,7.962,7.0
5519,1,72,36132.57,0,215.4834482,7.962,7.0
5520,1,2,43191.02,0,215.4834482,7.962,7.0
5524,1,13,34910.1,0,215.4834482,7.962,7.0
5525,1,90,73528.32,0,215.4834482,7.962,7.0
5529,1,93,58927.26,0,215.4834482,7.962,7.0
5531,1,10,30521.96,0,215.4834482,7.962,7.0
5533,1,87,43333.7,0,215.4834482,7.962,7.0
5534,1,95,117284.94,0,215.4834482,7.962,7.0
5538,1,46,17801.56,0,215.4834482,7.962,7.0
5540,1,7,16061.11,0,215.4834482,7.962,7.0
5542,1,11,31884.24,0,215.4834482,7.962,7.0
5543,1,82,16405.74,0,215.4834482,7.962,7.0
5544,1,12,11641.86,0,215.4834482,7.962,7.0
5548,1,8,31981.72,0,215.4834482,7.962,7.0
5550,1,49,11816.35,0,215.4834482,7.962,7.0
5551,1,96,33784.54,0,215.4834482,7.962,7.0
5552,1,81,26624.75,0,215.4834482,7.962,7.0
5555,1,3,21331.51,0,215.4834482,7.962,7.0
5557,1,97,32060.9,0,215.4834482,7.962,7.0
5558,1,79,28715.75,0,215.4834482,7.962,7.0
5562,1,16,19681.62,0,215.4834482,7.962,7.0
5563,1,1,15922.41,0,215.4834482,7.962,7.0
5565,1,5,17406.68,0,215.4834482,7.962,7.0
5569,1,91,55048.43,0,215.4834482,7.962,7.0
5571,1,23,17790.7,0,215.4834482,7.962,7.0
5572,1,4,35555.5,0,215.4834482,7.962,7.0
5573,1,9,18244.55,0,215.4834482,7.962,7.0
5575,1,94,60914.58,0,215.4834482,7.962,7.0
5576,1,40,48943.99,0,215.4834482,7.962,7.0
5580,1,97,37986.05,0,215.544618,7.962,8.0
5581,1,2,49359.75,0,215.544618,7.962,8.0
5583,1,10,32548.48,0,215.544618,7.962,8.0
5584,1,90,85719.19,0,215.544618,7.962,8.0
5585,1,46,19741.45,0,215.544618,7.962,8.0
5586,1,93,74028.8,0,215.544618,7.962,8.0
5589,1,16,21143.58,0,215.544618,7.962,8.0
5593,1,14,13330.04,0,215.544618,7.962,8.0
5595,1,13,42542.66,0,215.544618,7.962,8.0
5599,1,25,10582.42,0,215.544618,7.962,8.0
5601,1,72,41315.33,0,215.544618,7.962,8.0
5602,1,74,10460.68,0,215.544618,7.962,8.0
5605,1,49,13557.11,0,215.544618,7.962,8.0
5606,1,94,71058.02,0,215.544618,7.962,8.0
5610,1,82,20902.12,0,215.544618,7.962,8.0
5612,1,12,10145.97,0,215.544618,7.962,8.0
5613,1,92,137310.46,0,215.544618,7.962,8.0
5614,1,98,10252.87,0,215.544618,7.962,8.0
5616,1,95,138538.47,0,215.544618,7.962,8.0
5618,1,34,13498.51,0,215.544618,7.962,8.0
5620,1,5,21183.42,0,215.544618,7.962,8.0
5622,1,96,32757.9,0,215.544618,7.962,8.0
5624,1,7,17388.43,0,215.544618,7.962,8.0
5627,1,80,18308.8,0,215.544618,7.962,8.0
5628,1,9,21425.32,0,215.544618,7.962,8.0
5630,1,1,15295.55,0,215.544618,7.962,8.0
5631,1,40,56976.03,0,215.544618,7.962,8.0
5632,1,91,68086.06,0,215.544618,7.962,8.0
5635,1,8,35484.32,0,215.544618,7.962,8.0
5636,1,38,96719.55,0,215.544618,7.962,8.0
5637,1,4,39339.09,0,215.544618,7.962,8.0
5638,1,79,45837.83,0,215.544618,7.962,8.0
5639,1,23,20923.11,0,215.544618,7.962,8.0
5643,1,81,30825.65,0,215.544618,7.962,8.0
5645,1,3,31248.98,0,215.544618,7.962,8.0
5646,1,11,33020.31,0,215.544618,7.962,8.0
5648,1,87,58724.31,0,215.544618,7.962,8.0
5651,1,97,37747.44,0,215.6057878,7.962,8.0
5652,1,49,14666.76,0,215.6057878,7.962,8.0
5656,1,82,18091.77,0,215.6057878,7.962,8.0
5657,1,10,31383.62,0,215.6057878,7.962,8.0
5659,1,1,14539.79,0,215.6057878,7.962,8.0
5660,1,90,88561.84,0,215.6057878,7.962,8.0
5661,1,23,21142.51,0,215.6057878,7.962,8.0
5662,1,46,17231.34,0,215.6057878,7.962,8.0
5668,1,80,20124.61,0,215.6057878,7.962,8.0
5669,1,2,45341.92,0,215.6057878,7.962,8.0
5670,1,16,17998.16,0,215.6057878,7.962,8.0
5671,1,95,138567.1,0,215.6057878,7.962,8.0
5672,1,34,11185.39,0,215.6057878,7.962,8.0
5675,1,8,31061.21,0,215.6057878,7.962,8.0
5678,1,91,71768.89,0,215.6057878,7.962,8.0
5681,1,93,77994.13,0,215.6057878,7.962,8.0
5683,1,74,12363.2,0,215.6057878,7.962,8.0
5684,1,12,11581.03,0,215.6057878,7.962,8.0
5686,1,94,71110.75,0,215.6057878,7.962,8.0
5687,1,14,12652.58,0,215.6057878,7.962,8.0
5690,1,96,32767.41,0,215.6057878,7.962,8.0
5692,1,7,14088.28,0,215.6057878,7.962,8.0
5695,1,92,139822.31,0,215.6057878,7.962,8.0
5696,1,72,39234.13,0,215.6057878,7.962,8.0
5697,1,98,11003.31,0,215.6057878,7.962,8.0
5698,1,38,69572.84,0,215.6057878,7.962,8.0
5699,1,87,40366.17,0,215.6057878,7.962,8.0
5702,1,5,21320.93,0,215.6057878,7.962,8.0
5703,1,11,23696.66,0,215.6057878,7.962,8.0
5704,1,4,37449.94,0,215.6057878,7.962,8.0
5709,1,40,51106.65,0,215.6057878,7.962,8.0
5712,1,3,32148.93,0,215.6057878,7.962,8.0
5713,1,9,18708.23,0,215.6057878,7.962,8.0
5714,1,81,30549.41,0,215.6057878,7.962,8.0
5715,1,79,29878.13,0,215.6057878,7.962,8.0
5718,1,13,37593.97,0,215.6057878,7.962,8.0
5721,1,14,11724.24,0,215.6693107,7.962,8.0
5724,1,49,13037.99,0,215.6693107,7.962,8.0
5725,1,95,133260.84,0,215.6693107,7.962,8.0
5726,1,23,23568.53,0,215.6693107,7.962,8.0
5727,1,1,14689.24,0,215.6693107,7.962,8.0
5729,1,24,14288.65,0,215.6693107,7.962,8.0
5733,1,82,17513.33,0,215.6693107,7.962,8.0
5735,1,94,67602.79,0,215.6693107,7.962,8.0
5736,1,11,18661.68,0,215.6693107,7.962,8.0
5739,1,9,18244.5,0,215.6693107,7.962,8.0
5741,1,46,17501.25,0,215.6693107,7.962,8.0
5742,1,90,88820.61,0,215.6693107,7.962,8.0
5744,1,3,41603.11,0,215.6693107,7.962,8.0
5745,1,96,29969.5,0,215.6693107,7.962,8.0
5746,1,2,46391.12,0,215.6693107,7.962,8.0
5748,1,79,32156.49,0,215.6693107,7.962,8.0
5751,1,16,15998.18,0,215.6693107,7.962,8.0
5753,1,92,132026.43,0,215.6693107,7.962,8.0
5757,1,10,28909.06,0,215.6693107,7.962,8.0
5763,1,98,11210.22,0,215.6693107,7.962,8.0
5764,1,74,12020.11,0,215.6693107,7.962,8.0
5765,1,93,75368.89,0,215.6693107,7.962,8.0
5766,1,34,11307.0,0,215.6693107,7.962,8.0
5768,1,8,32707.8,0,215.6693107,7.962,8.0
5770,1,91,67995.61,0,215.6693107,7.962,8.0
5775,1,80,19146.71,0,215.6693107,7.962,8.0
5777,1,72,42481.55,0,215.6693107,7.962,8.0
5778,1,5,18643.51,0,215.6693107,7.962,8.0
5780,1,12,10094.04,0,215.6693107,7.962,8.0
5781,1,33,11860.56,0,215.6693107,7.962,8.0
5782,1,7,13413.8,0,215.6693107,7.962,8.0
5784,1,38,71090.57,0,215.6693107,7.962,8.0
5785,1,40,53241.38,0,215.6693107,7.962,8.0
5787,1,97,38711.47,0,215.6693107,7.962,8.0
5788,1,81,30031.85,0,215.6693107,7.962,8.0
5789,1,4,39148.87,0,215.6693107,7.962,8.0
5791,1,13,38533.7,0,215.6693107,7.962,8.0
5792,1,87,46018.41,0,215.6693107,7.962,8.0
5798,1,31,10089.76,0,215.7332258,7.962,8.0
5800,1,8,32668.5,0,215.7332258,7.962,8.0
5802,1,10,30630.65,0,215.7332258,7.962,8.0
5803,1,82,17447.29,0,215.7332258,7.962,8.0
5804,1,24,13670.95,0,215.7332258,7.962,8.0
5806,1,79,29392.95,0,215.7332258,7.962,8.0
5810,1,90,78805.43,0,215.7332258,7.962,8.0
5814,1,7,12116.03,0,215.7332258,7.962,8.0
5815,1,91,59197.5,0,215.7332258,7.962,8.0
5819,1,1,14537.37,0,215.7332258,7.962,8.0
5821,1,72,49944.34,0,215.7332258,7.962,8.0
5822,1,92,117474.47,0,215.7332258,7.962,8.0
5823,1,46,17963.72,0,215.7332258,7.962,8.0
5825,1,11,19767.53,0,215.7332258,7.962,8.0
5826,1,96,29743.7,0,215.7332258,7.962,8.0
5830,1,97,33691.44,0,215.7332258,7.962,8.0
5832,1,23,24851.96,0,215.7332258,7.962,8.0
5833,1,16,11671.46,0,215.7332258,7.962,8.0
5834,1,40,54901.78,0,215.7332258,7.962,8.0
5835,1,13,38727.3,0,215.7332258,7.962,8.0
5836,1,33,11409.33,0,215.7332258,7.962,8.0
5840,1,81,27927.33,0,215.7332258,7.962,8.0
5842,1,93,61528.93,0,215.7332258,7.962,8.0
5843,1,3,49775.52,0,215.7332258,7.962,8.0
5845,1,9,21140.44,0,215.7332258,7.962,8.0
5847,1,34,10365.03,0,215.7332258,7.962,8.0
5849,1,94,66796.49,0,215.7332258,7.962,8.0
5850,1,74,13971.69,0,215.7332258,7.962,8.0
5852,1,95,122721.92,0,215.7332258,7.962,8.0
5853,1,87,45772.44,0,215.7332258,7.962,8.0
5855,1,80,17705.84,0,215.7332258,7.962,8.0
5856,1,49,13517.07,0,215.7332258,7.962,8.0
5858,1,14,14364.42,0,215.7332258,7.962,8.0
5861,1,38,60459.08,0,215.7332258,7.962,8.0
5862,1,5,15478.26,0,215.7332258,7.962,8.0
5863,1,4,37495.2,0,215.7332258,7.962,8.0
5864,1,25,10073.34,0,215.7332258,7.962,8.0
5866,1,2,47659.93,0,215.7332258,7.962,8.0
5870,1,82,18775.72,0,215.7971409,7.962,9.0
5871,1,11,20626.08,0,215.7971409,7.962,9.0
5872,1,90,89094.73,0,215.7971409,7.962,9.0
5874,1,10,30606.87,0,215.7971409,7.962,9.0
5881,1,8,34963.68,0,215.7971409,7.962,9.0
5882,1,16,15288.9,0,215.7971409,7.962,9.0
5883,1,55,11307.8,0,215.7971409,7.962,9.0
5888,1,12,10325.4,0,215.7971409,7.962,9.0
5892,1,95,130446.34,0,215.7971409,7.962,9.0
5893,1,93,73692.87,0,215.7971409,7.962,9.0
5894,1,96,32784.16,0,215.7971409,7.962,9.0
5895,1,7,14564.8,0,215.7971409,7.962,9.0
5897,1,91,63542.29,0,215.7971409,7.962,9.0
5899,1,13,42713.81,0,215.7971409,7.962,9.0
5902,1,72,47054.71,0,215.7971409,7.962,9.0
5903,1,92,131142.28,0,215.7971409,7.962,9.0
5904,1,46,18204.34,0,215.7971409,7.962,9.0
5906,1,23,18827.59,0,215.7971409,7.962,9.0
5908,1,5,20432.91,0,215.7971409,7.962,9.0
5911,1,2,49419.75,0,215.7971409,7.962,9.0
5912,1,98,10663.12,0,215.7971409,7.962,9.0
5913,1,40,57323.34,0,215.7971409,7.962,9.0
5915,1,74,12486.32,0,215.7971409,7.962,9.0
5920,1,81,29191.31,0,215.7971409,7.962,9.0
5921,1,14,12708.18,0,215.7971409,7.962,9.0
5925,1,80,18477.42,0,215.7971409,7.962,9.0
5926,1,9,38656.8,0,215.7971409,7.962,9.0
5930,1,97,36907.61,0,215.7971409,7.962,9.0
5931,1,3,19604.47,0,215.7971409,7.962,9.0
5933,1,49,11004.04,0,215.7971409,7.962,9.0
5934,1,38,86374.76,0,215.7971409,7.962,9.0
5935,1,4,36589.07,0,215.7971409,7.962,9.0
5936,1,94,69864.82,0,215.7971409,7.962,9.0
5937,1,79,40331.25,0,215.7971409,7.962,9.0
5938,1,87,56613.78,0,215.7971409,7.962,9.0
5939,1,1,15277.27,0,215.7971409,7.962,9.0
5945,1,90,90974.88,1,215.861056,7.962,9.0
5949,1,95,133762.77,1,215.861056,7.962,9.0
5951,1,10,31416.52,1,215.861056,7.962,9.0
5952,1,16,17838.29,1,215.861056,7.962,9.0
5953,1,98,11580.27,1,215.861056,7.962,9.0
5954,1,40,56234.81,1,215.861056,7.962,9.0
5957,1,8,34246.67,1,215.861056,7.962,9.0
5959,1,46,16566.4,1,215.861056,7.962,9.0
5960,1,11,20208.4,1,215.861056,7.962,9.0
5961,1,96,32182.39,1,215.861056,7.962,9.0
5962,1,7,13370.82,1,215.861056,7.962,9.0
5965,1,2,43315.85,1,215.861056,7.962,9.0
5967,1,14,13550.53,1,215.861056,7.962,9.0
5968,1,13,38045.63,1,215.861056,7.962,9.0
5969,1,87,50145.72,1,215.861056,7.962,9.0
5971,1,92,144592.43,1,215.861056,7.962,9.0
5974,1,91,70857.27,1,215.861056,7.962,9.0
5975,1,5,19075.78,1,215.861056,7.962,9.0
5976,1,23,16403.15,1,215.861056,7.962,9.0
5978,1,49,11075.68,1,215.861056,7.962,9.0
5982,1,12,10927.54,1,215.861056,7.962,9.0
5984,1,9,35450.71,1,215.861056,7.962,9.0
5990,1,94,67510.59,1,215.861056,7.962,9.0
5991,1,81,30764.85,1,215.861056,7.962,9.0
5992,1,72,38861.38,1,215.861056,7.962,9.0
5993,1,4,35105.96,1,215.861056,7.962,9.0
5996,1,80,19080.96,1,215.861056,7.962,9.0
5998,1,79,34786.75,1,215.861056,7.962,9.0
6000,1,93,83809.26,1,215.861056,7.962,9.0
6001,1,74,11107.38,1,215.861056,7.962,9.0
6002,1,38,77634.79,1,215.861056,7.962,9.0
6003,1,97,39703.09,1,215.861056,7.962,9.0
6004,1,1,17746.68,1,215.861056,7.962,9.0
6005,1,3,12778.28,1,215.861056,7.962,9.0
6006,1,82,18293.46,1,215.861056,7.962,9.0
6012,1,90,91983.47,0,216.0410526,7.962,9.0
6013,1,23,13053.74,0,216.0410526,7.962,9.0
6020,1,95,133939.4,0,216.0410526,7.962,9.0
6021,1,16,13499.43,0,216.0410526,7.962,9.0
6027,1,96,31689.22,0,216.0410526,7.962,9.0
6032,1,10,32147.59,0,216.0410526,7.962,9.0
6034,1,46,17763.55,0,216.0410526,7.962,9.0
6035,1,8,35018.8,0,216.0410526,7.962,9.0
6036,1,12,10392.19,0,216.0410526,7.962,9.0
6038,1,87,46154.22,0,216.0410526,7.962,9.0
6041,1,91,71049.64,0,216.0410526,7.962,9.0
6045,1,81,29282.71,0,216.0410526,7.962,9.0
6046,1,2,42963.96,0,216.0410526,7.962,9.0
6047,1,11,19000.25,0,216.0410526,7.962,9.0
6048,1,98,11911.48,0,216.0410526,7.962,9.0
6049,1,13,38382.65,0,216.0410526,7.962,9.0
6050,1,40,58226.24,0,216.0410526,7.962,9.0
6051,1,82,19609.72,0,216.0410526,7.962,9.0
6053,1,3,10412.88,0,216.0410526,7.962,9.0
6054,1,80,18221.94,0,216.0410526,7.962,9.0
6056,1,5,19386.23,0,216.0410526,7.962,9.0
6057,1,7,14948.27,0,216.0410526,7.962,9.0
6058,1,93,81435.22,0,216.0410526,7.962,9.0
6059,1,9,27333.83,0,216.0410526,7.962,9.0
6064,1,79,32427.96,0,216.0410526,7.962,9.0
6065,1,92,143870.73,0,216.0410526,7.962,9.0
6069,1,49,15443.88,0,216.0410526,7.962,9.0
6070,1,38,73226.9,0,216.0410526,7.962,9.0
6071,1,14,13166.76,0,216.0410526,7.962,9.0
6073,1,72,44656.76,0,216.0410526,7.962,9.0
6076,1,4,34108.12,0,216.0410526,7.962,9.0
6078,1,94,69043.67,0,216.0410526,7.962,9.0
6079,1,97,38823.04,0,216.0410526,7.962,9.0
6080,1,1,18535.48,0,216.0410526,7.962,9.0
6085,1,87,43187.07,0,216.3758246,7.962,9.0
6086,1,96,30908.47,0,216.3758246,7.962,9.0
6090,1,80,17403.83,0,216.3758246,7.962,9.0
6091,1,16,10893.91,0,216.3758246,7.962,9.0
6092,1,11,17228.02,0,216.3758246,7.962,9.0
6094,1,23,15044.0,0,216.3758246,7.962,9.0
6101,1,95,116165.28,0,216.3758246,7.962,9.0
6102,1,90,82602.09,0,216.3758246,7.962,9.0
6104,1,98,11316.28,0,216.3758246,7.962,9.0
6105,1,49,11592.49,0,216.3758246,7.962,9.0
6106,1,82,17923.58,0,216.3758246,7.962,9.0
6109,1,1,17859.3,0,216.3758246,7.962,9.0
6110,1,91,59924.91,0,216.3758246,7.962,9.0
6114,1,55,10095.51,0,216.3758246,7.962,9.0
6116,1,40,55280.21,0,216.3758246,7.962,9.0
6118,1,13,37645.66,0,216.3758246,7.962,9.0
6121,1,92,122462.32,0,216.3758246,7.962,9.0
6122,1,4,32655.07,0,216.3758246,7.962,9.0
6124,1,5,20562.37,0,216.3758246,7.962,9.0
6125,1,10,27300.29,0,216.3758246,7.962,9.0
6126,1,81,26749.2,0,216.3758246,7.962,9.0
6127,1,9,30988.32,0,216.3758246,7.962,9.0
6131,1,2,43390.94,0,216.3758246,7.962,9.0
6132,1,79,29161.56,0,216.3758246,7.962,9.0
6136,1,7,14836.91,0,216.3758246,7.962,9.0
6139,1,93,67516.27,0,216.3758246,7.962,9.0
6140,1,72,33809.02,0,216.3758246,7.962,9.0
6143,1,14,11558.22,0,216.3758246,7.962,9.0
6144,1,8,33157.11,0,216.3758246,7.962,9.0
6147,1,46,15863.61,0,216.3758246,7.962,9.0
6149,1,38,71469.16,0,216.3758246,7.962,9.0
6150,1,94,61440.47,0,216.3758246,7.962,9.0
6152,1,97,33436.59,0,216.3758246,7.962,9.0
6157,1,96,32099.6,0,216.7105965,7.962,9.0
6159,1,98,10068.83,0,216.7105965,7.962,9.0
6162,1,95,115663.78,0,216.7105965,7.962,9.0
6168,1,91,57721.07,0,216.7105965,7.962,9.0
6170,1,82,18244.98,0,216.7105965,7.962,9.0
6171,1,80,17443.45,0,216.7105965,7.962,9.0
6173,1,1,18337.68,0,216.7105965,7.962,9.0
6174,1,16,11831.25,0,216.7105965,7.962,9.0
6175,1,92,120506.66,0,216.7105965,7.962,9.0
6179,1,9,44042.93,0,216.7105965,7.962,9.0
6180,1,81,26579.49,0,216.7105965,7.962,9.0
6181,1,23,16135.85,0,216.7105965,7.962,9.0
6183,1,49,11336.54,0,216.7105965,7.962,9.0
6185,1,13,37928.28,0,216.7105965,7.962,9.0
6187,1,7,13908.4,0,216.7105965,7.962,9.0
6188,1,79,28876.96,0,216.7105965,7.962,9.0
6189,1,2,46045.09,0,216.7105965,7.962,9.0
6191,1,87,49105.85,0,216.7105965,7.962,9.0
6192,1,10,31036.88,0,216.7105965,7.962,9.0
6197,1,40,56542.57,0,216.7105965,7.962,9.0
6201,1,11,18094.24,0,216.7105965,7.962,9.0
6203,1,72,39319.17,0,216.7105965,7.962,9.0
6205,1,97,32167.23,0,216.7105965,7.962,9.0
6207,1,93,61812.32,0,216.7105965,7.962,9.0
6208,1,38,72839.02,0,216.7105965,7.962,9.0
6210,1,4,32830.81,0,216.7105965,7.962,9.0
6211,1,90,80994.66,0,216.7105965,7.962,9.0
6212,1,14,14027.83,0,216.7105965,7.962,9.0
6214,1,5,16385.37,0,216.7105965,7.962,9.0
6217,1,8,34173.84,0,216.7105965,7.962,9.0
6218,1,3,10434.83,0,216.7105965,7.962,9.0
6221,1,94,58101.89,0,216.7105965,7.962,9.0
6224,1,46,17225.81,0,216.7105965,7.962,9.0
6231,1,12,11240.29,0,217.0453684,7.866,10.0
6232,1,7,12758.28,0,217.0453684,7.866,10.0
6234,1,98,12081.32,0,217.0453684,7.866,10.0
6235,1,96,31031.43,0,217.0453684,7.866,10.0
6237,1,82,19497.99,0,217.0453684,7.866,10.0
6239,1,92,155370.71,0,217.0453684,7.866,10.0
6241,1,9,41729.36,0,217.0453684,7.866,10.0
6242,1,23,18327.16,0,217.0453684,7.866,10.0
6247,1,95,132805.42,0,217.0453684,7.866,10.0
6248,1,49,11999.77,0,217.0453684,7.866,10.0
6250,1,91,71865.59,0,217.0453684,7.866,10.0
6252,1,16,14309.01,0,217.0453684,7.866,10.0
6253,1,13,41151.28,0,217.0453684,7.866,10.0
6254,1,40,62225.38,0,217.0453684,7.866,10.0
6256,1,1,20797.58,0,217.0453684,7.866,10.0
6257,1,72,38528.36,0,217.0453684,7.866,10.0
6259,1,2,49880.69,0,217.0453684,7.866,10.0
6260,1,11,21646.32,0,217.0453684,7.866,10.0
6261,1,93,83366.17,0,217.0453684,7.866,10.0
6263,1,87,60958.58,0,217.0453684,7.866,10.0
6268,1,4,37397.63,0,217.0453684,7.866,10.0
6271,1,80,19283.73,0,217.0453684,7.866,10.0
6272,1,94,66759.5,0,217.0453684,7.866,10.0
6273,1,81,30444.53,0,217.0453684,7.866,10.0
6276,1,10,31083.31,0,217.0453684,7.866,10.0
6277,1,79,45059.56,0,217.0453684,7.866,10.0
6280,1,14,12766.52,0,217.0453684,7.866,10.0
6281,1,8,36759.96,0,217.0453684,7.866,10.0
6287,1,90,96124.95,0,217.0453684,7.866,10.0
6288,1,5,30352.06,0,217.0453684,7.866,10.0
6290,1,38,83059.47,0,217.0453684,7.866,10.0
6296,1,46,19711.09,0,217.0453684,7.866,10.0
6297,1,97,40724.52,0,217.0453684,7.866,10.0
6299,1,92,145457.88,0,217.3552733,7.866,10.0
6300,1,38,67590.65,0,217.3552733,7.866,10.0
6306,1,40,54758.87,0,217.3552733,7.866,10.0
6307,1,7,13900.54,0,217.3552733,7.866,10.0
6309,1,82,18170.02,0,217.3552733,7.866,10.0
6310,1,98,12238.54,0,217.3552733,7.866,10.0
6311,1,13,37531.43,0,217.3552733,7.866,10.0
6313,1,23,17951.52,0,217.3552733,7.866,10.0
6314,1,12,12223.55,0,217.3552733,7.866,10.0
6315,1,87,42396.06,0,217.3552733,7.866,10.0
6317,1,14,13440.89,0,217.3552733,7.866,10.0
6319,1,49,11314.52,0,217.3552733,7.866,10.0
6320,1,2,43306.38,0,217.3552733,7.866,10.0
6325,1,93,76235.47,0,217.3552733,7.866,10.0
6327,1,16,10030.59,0,217.3552733,7.866,10.0
6328,1,94,62602.91,0,217.3552733,7.866,10.0
6330,1,80,18893.16,0,217.3552733,7.866,10.0
6332,1,74,10472.33,0,217.3552733,7.866,10.0
6340,1,4,35000.3,0,217.3552733,7.866,10.0
6341,1,96,31545.8,0,217.3552733,7.866,10.0
6343,1,79,30011.57,0,217.3552733,7.866,10.0
6344,1,90,90202.21,0,217.3552733,7.866,10.0
6345,1,1,23077.55,0,217.3552733,7.866,10.0
6347,1,91,68548.77,0,217.3552733,7.866,10.0
6348,1,95,125954.3,0,217.3552733,7.866,10.0
6352,1,8,34131.81,0,217.3552733,7.866,10.0
